time,SLR,trialnum,total_damages_global_peryear_percent,T_AT
2032,0.12673775783426283,217,3.0569597161586253,1.7605926828367418
2033,0.13114283751340636,217,3.1807006453511417,1.8032629978959007
2034,0.1363091922043895,217,3.3211172401455222,1.8483489140853187
2035,0.1410925921616438,217,3.475916295715813,1.893291294014936
2036,0.14651507911563452,217,3.639909196184207,1.9369531029056475
2037,0.15212363378092048,217,3.8067379331682494,1.978868712261793
2038,0.15761441140869176,217,3.971276784970063,2.019064347594308
2039,0.16340945968175585,217,4.130523140235857,2.058139510585646
2040,0.16880646592333118,217,4.8340816341290695,2.095362650785874
2041,0.1742847894024809,217,4.823230821060023,2.131813420156938
2042,0.18066323134355755,217,4.846212125465815,2.16834339521581
2043,0.1864644052832763,217,4.8972880336389215,2.2057042837586534
2044,0.19228490613687674,217,5.1019997144277385,2.244190997349318
2045,0.1984173357392541,217,5.296547580630465,2.285020896893017
2046,0.2051616558633066,217,5.3626957786213945,2.3274505052736227
2047,0.21120904015980324,217,5.993769008950729,2.369986936109588
2048,0.217378119997084,217,5.978406309267111,2.4112696266444424
2049,0.22431631174189276,217,6.527345747536493,2.449045659526597
2050,0.2311133519308577,217,6.446219551380223,2.483153152490975
2051,0.23780195798078313,217,6.530704366144515,2.515968764274006
2052,0.24524094659520385,217,6.621005636993743,2.549042888035248
2053,0.25234990168527976,217,6.5944263803802325,2.5821275578043417
2054,0.2600172222577105,217,7.1132817073580465,2.616077524100134
2055,0.2666043884154509,217,7.022424367423606,2.6520440450670675
2056,0.2735920632622662,217,7.000381629470074,2.689895271586939
2057,0.28080393635340317,217,7.149013023629648,2.727087260218189
2058,0.2882410368623869,217,7.179521054835805,2.762577241072151
2059,0.295541588893675,217,7.738438533110008,2.7974208916142853
2060,0.3032521935747247,217,8.16743806755281,2.8302636663654903
2061,0.31107988908143075,217,8.129015561997436,2.860779694243204
2062,0.3182731728476339,217,8.1285764450019,2.8904467107163603
2063,0.32629414186396644,217,8.517594604910034,2.9201831003925314
2064,0.3347666715786114,217,8.465298902865038,2.9503791584539987
2065,0.3426149652000954,217,8.459932505611112,2.9811467407528607
2066,0.34993201663008133,217,8.381585891862912,3.0137234654279568
2067,0.3593910535173755,217,8.483262138326374,3.0479347791692173
2068,0.36752430169062766,217,8.489913121755606,3.0817095927443314
2069,0.37677327527953863,217,9.00773188485489,3.1132368675036273
2070,0.38325759662491643,217,8.944706943542757,3.14187157113478
2071,0.3920954774042784,217,8.91776576587747,3.1681876915406897
2072,0.40075241015857904,217,8.923435722531577,3.193758497636083
2073,0.4097360328399139,217,9.064634193138353,3.2196626285848926
2074,0.41829197251979433,217,9.08076905812429,3.2452679068861987
2075,0.4271658590941334,217,9.117785073338666,3.2705748734960367
2076,0.4370138970223578,217,9.171134896646935,3.295811843705364
2077,0.4454762691305637,217,9.237540783437051,3.321334760914993
2078,0.4546174660522015,217,9.776564314491155,3.3480110925584783
2079,0.4621404731703879,217,9.742891698034553,3.3756113264009677
2080,0.4711881456975777,217,9.75758269308077,3.403023348154574
2081,0.48125848217130285,217,9.796407993789355,3.4288745674478815
2082,0.4906210724351897,217,9.85794451577621,3.4526748196274966
2083,0.5016722372653041,217,10.0380572287422,3.4743198623367864
2084,0.5114082509701355,217,10.085571131632147,3.4946058188062272
2085,0.5216197327444971,217,10.141318265868685,3.5137524001721494
2086,0.5309861235104726,217,10.30537666299875,3.5319578630289072
2087,0.5413462630557069,217,10.774449536878326,3.550883641130368
2088,0.5504686129798708,217,10.799118387238796,3.570749688505591
2089,0.56074340641962,217,10.742169750848612,3.5919211090180383
2090,0.5702718197199943,217,10.735575079003425,3.615093743012053
2091,0.5810327182018981,217,10.761101705492184,3.6391489836893087
2092,0.5914849398562008,217,10.820780306490441,3.6632994892907154
2093,0.6013022414676218,217,10.90116059480922,3.685431399259962
2094,0.6109537915363319,217,10.985612898344172,3.7037108838678727
2095,0.6218581863023203,217,11.168803703188754,3.7199711053334084
2096,0.632897105116611,217,11.215155319661468,3.7353710448114295
2097,0.6434597865262623,217,11.264874272067534,3.7508857529783906
2098,0.65469178423278,217,11.319090332217872,3.7671087480021157
2099,0.6651659308412685,217,11.480213934475309,3.78444494184061
2100,0.6770335541458269,217,11.524115951968927,3.8038198954250846
2010,0.04,218,0.029829234233111346,0.854
2011,0.04945248861314519,218,0.7189942424077248,0.8900948815918753
2012,0.05159008060437931,218,1.2526674074795974,0.9251200139304356
2013,0.053756583846103705,218,1.0799014223921477,0.9642393323673293
2014,0.05613232592540745,218,0.9855289592108697,1.000690699349211
2015,0.05854769671142464,218,0.9444327453443493,1.0328129445356165
2016,0.06080863466303664,218,1.5446280142138975,1.0679829823578944
2017,0.06311545314907402,218,1.4161527730059704,1.1102152263542102
2018,0.0657740738827633,218,1.3541171154575178,1.15703860785871
2019,0.06826269642310996,218,1.3451936792773878,1.2068723842590052
2020,0.0710797265245546,218,1.3795415224347947,1.2595976433291545
2021,0.07398259184286278,218,1.449474557135577,1.3164662571230987
2022,0.07698337513959534,218,1.555451907798594,1.3761089497564856
2023,0.08024293217139268,218,1.6891080343354623,1.4344521421972758
2024,0.08360757667977423,218,1.8399180954486694,1.48956913302556
2025,0.08710056563621912,218,2.5881259789444306,1.5410854726886132
2026,0.09046290392884293,218,2.588241511627581,1.5895471833819308
2027,0.09406700043587392,218,2.621240061891209,1.636068251214659
2028,0.09784872780113663,218,2.678329979002024,1.6825540492784268
2029,0.10156166299815624,218,2.7539146715463136,1.729337084364363
2030,0.10556668117493599,218,2.8439329894244767,1.7760627400381523
2031,0.10968035786010909,218,2.945250972049283,1.8226889669679833
2032,0.11397004545436674,218,3.0569597161586253,1.8687113445969434
2033,0.11789532247631011,218,3.1807006453511417,1.915825028883483
2034,0.12223770559358774,218,3.3211172401455222,1.9659496573216921
2035,0.1264844672971632,218,3.475916295715813,2.0158428430694713
2036,0.13110251787345573,218,3.639909196184207,2.0639378066661482
2037,0.13581568277847397,218,3.8067379331682494,2.1094049756968962
2038,0.1405504831889552,218,3.971276784970063,2.152021162696135
2039,0.14544143858601555,218,4.130523140235857,2.1923675469117754
2040,0.1501726939934816,218,4.8340816341290695,2.229292811969681
2041,0.1549629369981229,218,4.823230821060023,2.264597330261755
2042,0.1602054049840423,218,4.846212125465815,2.300337994352952
2043,0.16526721555097834,218,4.8972880336389215,2.337885009997227
2044,0.17032184896142197,218,5.1019997144277385,2.377466719009332
2045,0.17548968541680626,218,5.296547580630465,2.420683820762977
2046,0.18099138061010717,218,5.3626957786213945,2.466676270460116
2047,0.18622937128993455,218,5.993769008950729,2.5135310033888665
2048,0.19154687952919958,218,5.978406309267111,2.5593389748758133
2049,0.1972646228721249,218,6.527345747536493,2.600777691784918
2050,0.2029953379364944,218,6.446219551380223,2.6371344470955886
2051,0.20868034117512604,218,6.530704366144515,2.6707861530310364
2052,0.21475143252968143,218,6.621005636993743,2.7029797577695547
2053,0.2206990002577807,218,6.5944263803802325,2.7333033942467795
2054,0.2269119963606663,218,7.1132817073580465,2.7633542160695157
2055,0.23258729355437863,218,7.022424367423606,2.795160532449507
2056,0.23855089334490961,218,7.000381629470074,2.829015012754157
2057,0.2447076511933904,218,7.149013023629648,2.861806739684252
2058,0.25092646284477,218,7.179521054835805,2.8921378702496474
2059,0.2571808196872077,218,7.738438533110008,2.921299294479243
2060,0.26403938192790416,218,8.16743806755281,2.947354241366174
2061,0.2709562951380078,218,8.129015561997436,2.969844969449688
2062,0.2776520767680659,218,8.1285764450019,2.9909214501848576
2063,0.2847783846901926,218,8.517594604910034,3.0119068912160314
2064,0.29210392911522404,218,8.465298902865038,3.0333237135837807
2065,0.2992031565822146,218,8.459932505611112,3.0553974831053186
2066,0.306218063027181,218,8.381585891862912,3.0799554115234278
2067,0.3143271792397146,218,8.483262138326374,3.107028629648977
2068,0.32190427205586253,218,8.489913121755606,3.13402355439558
2069,0.3299993472936403,218,9.00773188485489,3.158441389139263
2070,0.336762249037205,218,8.944706943542757,3.1791282740256905
2071,0.3449070722954285,218,8.91776576587747,3.196592314774069
2072,0.35305285736288344,218,8.923435722531577,3.212884207022614
2073,0.361433674101595,218,9.064634193138353,3.2295045928502493
2074,0.3696874169183851,218,9.08076905812429,3.2456753187306004
2075,0.37807121480173994,218,9.117785073338666,3.2614466705446628
2076,0.38688504983446614,218,9.171134896646935,3.2771802235066767
2077,0.39504918351610924,218,9.237540783437051,3.2934383162421623
2078,0.40364529614512246,218,9.776564314491155,3.31152736138438
2079,0.4113380986136137,218,9.742891698034553,3.3313387316607734
2080,0.4199606755433365,218,9.75758269308077,3.3515208776090617
2081,0.4295799432853473,218,9.796407993789355,3.37047102426674
2082,0.43894794096721107,218,9.85794451577621,3.3878005944646423
2083,0.44908037408614987,218,10.0380572287422,3.4031690822387173
2084,0.45875516195882615,218,10.085571131632147,3.4171591267085217
2085,0.4686505189049616,218,10.141318265868685,3.4297413168953765
2086,0.4777742764931226,218,10.30537666299875,3.4409961425688715
2087,0.48737943935907885,218,10.774449536878326,3.453108861353626
2088,0.4964949214591825,218,10.799118387238796,3.466505692776664
2089,0.5061397393602014,218,10.742169750848612,3.481876365022255
2090,0.5155274908890863,218,10.735575079003425,3.500402776646638
2091,0.5254522373408135,218,10.761101705492184,3.5209213642631347
2092,0.5353461205282564,218,10.820780306490441,3.5426597276657565
2093,0.5450695735018047,218,10.90116059480922,3.562755297241666
2094,0.554655515807968,218,10.985612898344172,3.5783442602829245
2095,0.5649395196460051,218,11.168803703188754,3.591384021456257
2096,0.5749943063637973,218,11.215155319661468,3.6031336709338833
2097,0.5848841722040177,218,11.264874272067534,3.6148211649927013
2098,0.5951140691419716,218,11.319090332217872,3.6273240007283274
2099,0.6050145310699452,218,11.480213934475309,3.64136172941907
2100,0.615336183595962,218,11.524115951968927,3.658422378831504
2010,0.04,219,0.029829234233111346,0.854
2011,0.049294369450676986,219,0.7189942424077248,0.8903598918141212
2012,0.05143756804495926,219,1.2526674074795974,0.9262035961831724
2013,0.05367218069704954,219,1.0799014223921477,0.9634142183266349
2014,0.05616099438293151,219,0.9855289592108697,0.9967702310020633
2015,0.058646350713715045,219,0.9444327453443493,1.023651990034232
2016,0.060809287484474304,219,1.5446280142138975,1.0487013559948943
2017,0.06299420823405966,219,1.4161527730059704,1.0774197116792252
2018,0.0656195294152595,219,1.3541171154575178,1.1099522259940278
2019,0.06801570639230761,219,1.3451936792773878,1.1449300236236808
2020,0.07065283928528035,219,1.3795415224347947,1.182041521880337
2021,0.07337607961333198,219,1.449474557135577,1.2230527161084725
2022,0.07632659072923703,219,1.555451907798594,1.267382871486185
2023,0.07936404518966066,219,1.6891080343354623,1.3106034870334557
2024,0.08266816161419879,219,1.8399180954486694,1.349983877616975
2025,0.08580739902112779,219,2.5881259789444306,1.3844021706286336
2026,0.08894874903074296,219,2.588241511627581,1.414351752290727
2027,0.09224279163914913,219,2.621240061891209,1.4416932169788321
2028,0.09569649180695353,219,2.678329979002024,1.469020574136446
2029,0.0989401109340731,219,2.7539146715463136,1.4969999679484323
2030,0.1024294205011255,219,2.8439329894244767,1.5252888201544437
2031,0.1059544129855759,219,2.945250972049283,1.5541649852691424
2032,0.10960741383629115,219,3.0569597161586253,1.583728015855808
2033,0.11289170307811755,219,3.1807006453511417,1.6160351431140607
2034,0.11640582630411901,219,3.3211172401455222,1.6529701434738202
2035,0.12006915264880812,219,3.475916295715813,1.690544096442118
2036,0.12406526440551932,219,3.639909196184207,1.7265092083070281
2037,0.12790721595112747,219,3.8067379331682494,1.759701039963704
2038,0.1319565672537325,219,3.971276784970063,1.7898614840890277
2039,0.13594417941685555,219,4.130523140235857,1.8177754397248544
2040,0.13983147938377763,219,4.8340816341290695,1.8423241144593896
2041,0.1436836840194007,219,4.823230821060023,1.8652238297898576
2042,0.14786882749351216,219,4.846212125465815,1.8882216969895014
2043,0.15212257475035762,219,4.8972880336389215,1.9127928392994447
2044,0.15613278398145053,219,5.1019997144277385,1.939509961747714
2045,0.1603617973026444,219,5.296547580630465,1.970316295677006
2046,0.16474489032177764,219,5.3626957786213945,2.004263959565262
2047,0.16906750054312672,219,5.993769008950729,2.0390041160393726
2048,0.1733368706123893,219,5.978406309267111,2.072157377930005
2049,0.17782266372651143,219,6.527345747536493,2.0998589036116218
2050,0.1831025619397276,219,6.446219551380223,2.121302008203858
2051,0.18827575214099382,219,6.530704366144515,2.1399990256124797
2052,0.1937451382581601,219,6.621005636993743,2.1588538135167132
2053,0.19921430777447827,219,6.5944263803802325,2.177984797530541
2054,0.20477014968638355,219,7.1132817073580465,2.1988257587643383
2055,0.20972235711927595,219,7.022424367423606,2.223317352004997
2056,0.21463905088005195,219,7.000381629470074,2.2515065593523467
2057,0.22004859012957184,219,7.149013023629648,2.279529952269493
2058,0.2254266916684463,219,7.179521054835805,2.305388068074524
2059,0.2307383675680083,219,7.738438533110008,2.3303684978000185
2060,0.23635275620841867,219,8.16743806755281,2.352359723101017
2061,0.24164804696735723,219,8.129015561997436,2.3706654788116603
2062,0.24705212480393646,219,8.1285764450019,2.387507392449743
2063,0.25273043801717915,219,8.517594604910034,2.404532805132115
2064,0.25854752049339097,219,8.465298902865038,2.4225814227863616
2065,0.2643562652424434,219,8.459932505611112,2.4419921110209883
2066,0.2698577137445289,219,8.381585891862912,2.46479096326892
2067,0.27648057479391946,219,8.483262138326374,2.490964789517229
2068,0.2828564765611218,219,8.489913121755606,2.5173892421596
2069,0.2893591221409535,219,9.00773188485489,2.5409493809417296
2070,0.29430785966990136,219,8.944706943542757,2.5601932448973828
2071,0.3005725959416572,219,8.91776576587747,2.5756139328959033
2072,0.30701078801916665,219,8.923435722531577,2.5894774691169733
2073,0.3137035219770943,219,9.064634193138353,2.6037027184572445
2074,0.32040453948104086,219,9.08076905812429,2.617700999516206
2075,0.32684426130757427,219,9.117785073338666,2.631590611241339
2076,0.33388860424094957,219,9.171134896646935,2.6457969728219184
2077,0.340052857270957,219,9.237540783437051,2.6609542441487144
2078,0.34700313347113987,219,9.776564314491155,2.6785188255352548
2079,0.3521914788074267,219,9.742891698034553,2.6983364332923387
2080,0.35889568050566356,219,9.75758269308077,2.718741913519243
2081,0.36648209975744733,219,9.796407993789355,2.7375506455150775
2082,0.373934930889369,219,9.85794451577621,2.753830320156481
2083,0.38165486419959804,219,10.0380572287422,2.7670861741190187
2084,0.3893708868211079,219,10.085571131632147,2.7782018599475737
2085,0.39700998292795875,219,10.141318265868685,2.7874355555311743
2086,0.40402914869882284,219,10.30537666299875,2.7950728661249444
2087,0.4113066819897711,219,10.774449536878326,2.803861843868139
2088,0.4183151594163945,219,10.799118387238796,2.814636869494131
2089,0.4256634573513823,219,10.742169750848612,2.828086509850258
2090,0.43300014596630976,219,10.735575079003425,2.845276206834419
2091,0.4403082573252579,219,10.761101705492184,2.864643120284605
2092,0.4478563236465753,219,10.820780306490441,2.884952852365009
2093,0.4554735712587665,219,10.90116059480922,2.9027586532157557
2094,0.4624122611120179,219,10.985612898344172,2.9147090130327165
2095,0.470324880486525,219,11.168803703188754,2.9230801033363676
2096,0.4780839690188634,219,11.215155319661468,2.929681392513453
2097,0.4856486476608594,219,11.264874272067534,2.936214751318605
2098,0.49342902125964916,219,11.319090332217872,2.9438499394584303
2099,0.5007813336262401,219,11.480213934475309,2.953435238848857
2100,0.5084585575415075,219,11.524115951968927,2.9665894579464696
2010,0.04,220,0.029829234233111346,0.854
2011,0.04906956570500035,220,0.7189942424077248,0.8922889789509095
2012,0.05098721679852776,220,1.2526674074795974,0.9322601335772612
2013,0.05299119142524298,220,1.0799014223921477,0.9775396834207856
2014,0.05515230659538812,220,0.9855289592108697,1.0191580442039605
2015,0.057516991247081935,220,0.9444327453443493,1.0542249260088905
2016,0.059780530971937994,220,1.5446280142138975,1.087567077727246
2017,0.06208680910280088,220,1.4161527730059704,1.1240293184499373
2018,0.06467240590009557,220,1.3541171154575178,1.1639791376307058
2019,0.06712415148835775,220,1.3451936792773878,1.2059226959180203
2020,0.06984776913913751,220,1.3795415224347947,1.2501058739488253
2021,0.07264061241785595,220,1.449474557135577,1.2999788473481249
2022,0.07550412994279052,220,1.555451907798594,1.355012419507137
2023,0.0785963907549649,220,1.6891080343354623,1.4085533320193764
2024,0.08175582059843646,220,1.8399180954486694,1.4567602537861681
2025,0.08504825170137438,220,2.5881259789444306,1.4977056338145656
2026,0.08821559780612181,220,2.588241511627581,1.531819543464763
2027,0.09156478997350316,220,2.621240061891209,1.5617767176148054
2028,0.09502631746359508,220,2.678329979002024,1.5912467556637861
2029,0.0984364100624521,220,2.7539146715463136,1.620921605999179
2030,0.10205292826354323,220,2.8439329894244767,1.6503093469090349
2031,0.10573703760278916,220,2.945250972049283,1.6801369205496939
2032,0.10955423287782982,220,3.0569597161586253,1.7107776233838203
2033,0.11306796619502914,220,3.1807006453511417,1.7456226720974617
2034,0.11692665619500642,220,3.3211172401455222,1.7874870232208426
2035,0.1206783036450613,220,3.475916295715813,1.8299773047959738
2036,0.12471165498151407,220,3.639909196184207,1.8702049589160503
2037,0.1288490292042608,220,3.8067379331682494,1.9066221798171847
2038,0.13297063231508593,220,3.971276784970063,1.9387903391205077
2039,0.13723390639906186,220,4.130523140235857,1.967740626759452
2040,0.14135770088151903,220,4.8340816341290695,1.991398337955101
2041,0.14552838822996908,220,4.823230821060023,2.0132638662399795
2042,0.1500291402774853,220,4.846212125465815,2.0372147326627474
2043,0.15436313068247,220,4.8972880336389215,2.065659055251756
2044,0.1587262576639601,220,5.1019997144277385,2.098795722464367
2045,0.16315894346865034,220,5.296547580630465,2.1393188739226243
2046,0.16787645473153165,220,5.3626957786213945,2.1853875357673482
2047,0.1723898646973547,220,5.993769008950729,2.233417681316422
2048,0.1769967883083591,220,5.978406309267111,2.279932223815983
2049,0.1819315870782149,220,6.527345747536493,2.3189766615489233
2050,0.1868453841981803,220,6.446219551380223,2.349461457520026
2051,0.1917444447100201,220,6.530704366144515,2.376152074509552
2052,0.19694043593303445,220,6.621005636993743,2.4019679803424174
2053,0.2020313111341378,220,6.5944263803802325,2.426403295497007
2054,0.2073551570043904,220,7.1132817073580465,2.4521765393012696
2055,0.21231667729687864,220,7.022424367423606,2.482652238671293
2056,0.21749977312875032,220,7.000381629470074,2.5180644043691065
2057,0.22278498414935552,220,7.149013023629648,2.552667582295559
2058,0.2281202840858048,220,7.179521054835805,2.58404558558591
2059,0.23357593354096878,220,7.738438533110008,2.614522518247705
2060,0.2391287035701049,220,8.16743806755281,2.6404722663149114
2061,0.2447490663825856,220,8.129015561997436,2.661064912371366
2062,0.25013679104595765,220,8.1285764450019,2.6800190886835686
2063,0.255871695612438,220,8.517594604910034,2.699572753960026
2064,0.2617366446287955,220,8.465298902865038,2.7206940440797176
2065,0.26739485839626354,220,8.459932505611112,2.74381980753655
2066,0.27287962682986355,220,8.381585891862912,2.7722090911227144
2067,0.2791595278638521,220,8.483262138326374,2.8057218686661876
2068,0.2849880273844584,220,8.489913121755606,2.839586007318094
2069,0.2912643964830896,220,9.00773188485489,2.869391340710444
2070,0.2965722717857293,220,8.944706943542757,2.8931823824656124
2071,0.30271742051147876,220,8.91776576587747,2.9118222764917676
2072,0.3087859985390457,220,8.923435722531577,2.928779053574449
2073,0.31499690211930376,220,9.064634193138353,2.9466335047894248
2074,0.32104668030448963,220,9.08076905812429,2.964052382390907
2075,0.3276513782186226,220,9.117785073338666,2.9812985007890647
2076,0.33460380318005933,220,9.171134896646935,2.999087162147222
2077,0.3411128898819926,220,9.237540783437051,3.018418418093914
2078,0.34787408461172376,220,9.776564314491155,3.0415719802316596
2079,0.3541155881939947,220,9.742891698034553,3.0682028394952336
2080,0.36097103187485186,220,9.75758269308077,3.0958087167693367
2081,0.36831088656496996,220,9.796407993789355,3.1213852553463743
2082,0.3754230898455461,220,9.85794451577621,3.143989924502366
2083,0.38321301362636057,220,10.0380572287422,3.1628702756538365
2084,0.3905448733348731,220,10.085571131632147,3.17915556219659
2085,0.3980850528015658,220,10.141318265868685,3.192865317834384
2086,0.40526523620212396,220,10.30537666299875,3.204251453600776
2087,0.41286956773589123,220,10.774449536878326,3.217317349154496
2088,0.42004575214642387,220,10.799118387238796,3.2327300327535426
2089,0.42766575657971106,220,10.742169750848612,3.251696273945853
2090,0.43503610174829965,220,10.735575079003425,3.276246610574793
2091,0.44291823724561175,220,10.761101705492184,3.304112889849259
2092,0.4507291591412089,220,10.820780306490441,3.3338524545367516
2093,0.45837225885922395,220,10.90116059480922,3.3602785478376997
2094,0.4660055226591171,220,10.985612898344172,3.378403645506389
2095,0.4741175270772746,220,11.168803703188754,3.3919652211781335
2096,0.48218470648218137,220,11.215155319661468,3.4031694394454175
2097,0.49011902056699164,220,11.264874272067534,3.414220858771487
2098,0.49833738411300754,220,11.319090332217872,3.4269405040317378
2099,0.50630891182689,220,11.480213934475309,3.442946523017206
2100,0.5147679382041965,220,11.524115951968927,3.4647633254118353
2010,0.04,221,0.029829234233111346,0.854
2011,0.049050912201919476,221,0.7189942424077248,0.879341759231942
2012,0.050924186415559854,221,1.2526674074795974,0.9054131325382172
2013,0.05285087452993756,221,1.0799014223921477,0.931893998269843
2014,0.05489963470008578,221,0.9855289592108697,0.957052958123274
2015,0.0571290609519507,221,0.9444327453443493,0.979275565214354
2016,0.05924392973281824,221,1.5446280142138975,0.9998127756547749
2017,0.06137565256411197,221,1.4161527730059704,1.0219643363289146
2018,0.06373792365075347,221,1.3541171154575178,1.0466616270909173
2019,0.06595409834358147,221,1.3451936792773878,1.0733034405401836
2020,0.06839465274383877,221,1.3795415224347947,1.1016399576121505
2021,0.07086903751188683,221,1.449474557135577,1.1327583109845376
2022,0.07337208356012831,221,1.555451907798594,1.1665892149667938
2023,0.07605131968055055,221,1.6891080343354623,1.2005627697571235
2024,0.07876223266900399,221,1.8399180954486694,1.2326960610311142
2025,0.08157683201531518,221,2.5881259789444306,1.2616137648159618
2026,0.08427048289395858,221,2.588241511627581,1.2871522476963673
2027,0.08711208907586517,221,2.621240061891209,1.3105258381190672
2028,0.09004078822664002,221,2.678329979002024,1.3334521583140657
2029,0.09292083426180273,221,2.7539146715463136,1.356576324824657
2030,0.09596937007132615,221,2.8439329894244767,1.3798652980123292
2031,0.09907029680984104,221,2.945250972049283,1.4035188174642554
2032,0.10227789065304173,221,3.0569597161586253,1.4275735891611943
2033,0.10522446876861288,221,3.1807006453511417,1.4532184872149636
2034,0.10844605937771148,221,3.3211172401455222,1.4816715877670381
2035,0.11156369326969373,221,3.475916295715813,1.510739267126326
2036,0.11490272304013466,221,3.639909196184207,1.5389541667634763
2037,0.1183200098566467,221,3.8067379331682494,1.5654384267089223
2038,0.12171605112542924,221,3.971276784970063,1.5898913353022044
2039,0.12522505544113005,221,4.130523140235857,1.6127024841046538
2040,0.12861805030012932,221,4.8340816341290695,1.6332381429965634
2041,0.13205029371449256,221,4.823230821060023,1.6526184020533856
2042,0.13575201968401293,221,4.846212125465815,1.6722313240497728
2043,0.13931123158689424,221,4.8972880336389215,1.6931695327992071
2044,0.14288488899461477,221,5.1019997144277385,1.7157996390444605
2045,0.1464998473722039,221,5.296547580630465,1.7412331432516037
2046,0.15032753379002214,221,5.3626957786213945,1.7689532675379347
2047,0.15396542229025406,221,5.993769008950729,1.7975140765992994
2048,0.15765849361406947,221,5.978406309267111,1.825336968509713
2049,0.16160025818968773,221,6.527345747536493,1.8499269864577594
2050,0.16551046423533017,221,6.446219551380223,1.8705045498622557
2051,0.16940048163528731,221,6.530704366144515,1.8888866983958201
2052,0.17351957878090857,221,6.621005636993743,1.906739282710057
2053,0.17754711639333243,221,6.5944263803802325,1.924272046391578
2054,0.1817534831386462,221,7.1132817073580465,1.942476815569027
2055,0.18566336972578623,221,7.022424367423606,1.962676109671667
2056,0.1897361453521678,221,7.000381629470074,1.9850932133387444
2057,0.1938759094545786,221,7.149013023629648,2.007545125368593
2058,0.19804612776999836,221,7.179521054835805,2.028684180086532
2059,0.20230121605121748,221,7.738438533110008,2.0490741641628283
2060,0.20662544877532285,221,8.16743806755281,2.0674526415348544
2061,0.2110003538314613,221,8.129015561997436,2.0832971378904452
2062,0.21518892917243135,221,8.1285764450019,2.0978267676391984
2063,0.2196459952052966,221,8.517594604910034,2.1120864549172444
2064,0.22419943368608075,221,8.465298902865038,2.1266982455400827
2065,0.2285837832624762,221,8.459932505611112,2.141970427031374
2066,0.23282262797468312,221,8.381585891862912,2.159159692573447
2067,0.2376656603865847,221,8.483262138326374,2.178385352421769
2068,0.24213969556978934,221,8.489913121755606,2.1978559411406975
2069,0.24694917548249992,221,9.00773188485489,2.2155841330513537
2070,0.2509998321066004,221,8.944706943542757,2.230473444433569
2071,0.25569073874464826,221,8.91776576587747,2.2426536523008305
2072,0.2603143188665289,221,8.923435722531577,2.253451800786909
2073,0.26503898186178704,221,9.064634193138353,2.2641090931774355
2074,0.26963117416324484,221,9.08076905812429,2.2745856510255775
2075,0.27473765113639936,221,9.117785073338666,2.285237243982831
2076,0.28009294929975387,221,9.171134896646935,2.296284295730675
2077,0.28509929949522617,221,9.237540783437051,2.3079245797506833
2078,0.2902829042693481,221,9.776564314491155,2.3209493893921476
2079,0.2950573339253822,221,9.742891698034553,2.335302020116582
2080,0.30027995912698663,221,9.75758269308077,2.3500000757446062
2081,0.30588134246111887,221,9.796407993789355,2.363661769019188
2082,0.31129248935428194,221,9.85794451577621,2.375606234294247
2083,0.31720441995788773,221,10.0380572287422,2.3854950743857968
2084,0.32275309128030305,221,10.085571131632147,2.393839964013962
2085,0.32844816416320677,221,10.141318265868685,2.400849489411412
2086,0.33384026062271555,221,10.30537666299875,2.4067451337641814
2087,0.33953997099222255,221,10.774449536878326,2.413105763073821
2088,0.3449043968142116,221,10.799118387238796,2.420462431966776
2089,0.35058815019750017,221,10.742169750848612,2.4293607912309274
2090,0.356067417657571,221,10.735575079003425,2.4406072233150375
2091,0.3619147301140919,221,10.761101705492184,2.4534149209944416
2092,0.3676874246038611,221,10.820780306490441,2.467025385773419
2093,0.37331528827439026,221,10.90116059480922,2.479316927606264
2094,0.3789269906337201,221,10.985612898344172,2.4880860463747414
2095,0.38487994801424885,221,11.168803703188754,2.4943912352973405
2096,0.3907789558963162,221,11.215155319661468,2.499301521830696
2097,0.3965710278560793,221,11.264874272067534,2.5039363685218556
2098,0.4025613804412661,221,11.319090332217872,2.509144051808669
2099,0.40835798246831706,221,11.480213934475309,2.5155661691270246
2100,0.4144858856304199,221,11.524115951968927,2.524262739051924
2010,0.04,222,0.029829234233111346,0.854
2011,0.04845257448163941,222,0.7189942424077248,0.8865701136377028
2012,0.04994618784905429,222,1.2526674074795974,0.9177023042522799
2013,0.05148644549267788,222,1.0799014223921477,0.9531212273547801
2014,0.053070428291858915,222,0.9855289592108697,0.9850075307859686
2015,0.05469634833634973,222,0.9444327453443493,1.0154229335265579
2016,0.05637224204288242,222,1.5446280142138975,1.0524402748960782
2017,0.058106006346580516,222,1.4161527730059704,1.094848846637006
2018,0.05990047677908498,222,1.3541171154575178,1.1384971214526374
2019,0.06175762604313448,222,1.3451936792773878,1.1831879063250108
2020,0.06367954024295992,222,1.3795415224347947,1.2290398059102867
2021,0.06566764083987776,222,1.449474557135577,1.2754849538483688
2022,0.06772086231064293,222,1.555451907798594,1.3205720527614968
2023,0.0698364656477642,222,1.6891080343354623,1.3632623622086921
2024,0.0720120039029922,222,1.8399180954486694,1.4040135342251352
2025,0.07485034377708459,222,2.5881259789444306,1.444219697145361
2026,0.07772843997721049,222,2.588241511627581,1.484512386204142
2027,0.08075105900121814,222,2.621240061891209,1.5244523871578104
2028,0.08398544003076985,222,2.678329979002024,1.5644290022887435
2029,0.08711617470309803,222,2.7539146715463136,1.6044639997476566
2030,0.09046366111928765,222,2.8439329894244767,1.6444902309393696
