Country Name,ISO,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457.909237,1599.097182,1778.628189,1984.175494,2205.930972,2436.854238,2666.745611,2860.586969,2884.791497,3065.12811,3331.004443,3591.325456,3893.137099,4267.350769,4727.16488,5292.161099,5975.096348,6807.436772,7455.53658,8011.030487,8818.892057,9676.716595,10519.54592,11380.58769,12276.77089,13111.33771,13987.04767,15057.42883,16257.58528
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6489.708021,6295.788641,5829.36428,5645.882715,5217.625782,5271.162298,5376.14823,5611.22617,5701.889085,5902.254706,6537.684284,6910.509691,7399.668319,8090.382571,9026.353293,10043.32333,11878.82376,13245.82335,15120.62687,14749.74964,15770.22178,17804.13701,18721.4708,19447.22862,19936.84713,19830.43311,20216.63516,21589.31205,22730.72034
Togo,TGO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.6164438,845.1566505,812.5668043,691.6739263,794.2365474,852.6449909,918.3564155,1035.838161,991.0417463,998.4027733,983.1198991,961.3663774,942.5333391,982.3464571,1004.334487,1020.978317,1065.777629,1089.696751,1125.033908,1164.346278,1216.508967,1286.470497,1360.257545,1430.525333,1504.246166,1566.994218,1620.703081,1682.749202,1761.134743
Thailand,THA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4317.519756,4788.440906,5240.478916,5754.843413,6289.816358,6874.04216,7314.035685,7150.099886,6598.523725,6919.688538,7312.810698,7659.243252,8190.496026,8875.774031,9621.585542,10270.27254,11039.84209,11885.80937,12261.4599,12207.96845,13213.31474,13537.48834,14727.14305,15318.63674,15694.33668,16293.6098,16961.26557,17917.20689,19017.73586
Tajikistan,TJK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.937064,2232.531784,1591.207891,1339.655562,1060.544112,934.2515345,780.759937,795.7335517,834.9309165,865.0769203,943.137182,1039.08812,1150.196263,1276.807012,1420.907352,1533.305278,1658.496929,1798.807199,1938.442493,1986.596247,2094.538959,2245.785335,2404.805181,2567.785701,2726.507194,2851.709486,3006.511141,3216.580702,3443.695541
Turkmenistan,TKM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5396.954295,5174.721476,4372.848453,4417.915732,3637.048434,3370.003997,3593.732366,3188.550922,3407.70712,3979.815388,4243.798539,4477.728363,4514.82698,4702.340206,5019.026996,5786.876112,6539.938877,7366.385083,8499.066211,8955.280706,9738.983107,11212.4865,12469.88011,13726.37238,15144.54545,16011.55121,16895.47614,18032.22196,19270.05802
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5941.988267,6261.61371,6477.30131,7019.339671,7384.078752,7509.662416,7798.076557,8216.557736,8369.32438,8356.662936,8728.573213,8844.249378,8882.21841,9110.634472,9801.311755,10434.55114,11327.17071,12140.98408,12763.19343,12556.4391,13352.8062,14241.04943,14750.98011,15249.58075,15574.89942,15579.16768,15588.82394,16075.83422,16522.18351
Timor-Leste,TLS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597.769884,2844.860955,2628.765859,2577.720403,4232.660333,5791.984101,8277.114773,8774.681082,9655.649105,8981.084861,8821.211791,9860.331586,10369.38896,9216.474799,6833.300476,8177.850036,8168.746889,7416.223355,7644.929096
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5283.496051,5231.052227,5468.353462,5623.00036,5698.284483,5853.052739,6188.552288,6388.231239,6771.697229,7047.230144,7411.83072,7617.124036,7861.95782,8073.248622,8791.200287,9310.252095,9955.068009,10660.02617,11068.96302,11241.95267,11760.38478,11720.18147,12024.80438,12228.86902,12516.38567,12567.79655,13416.98424,13849.50827,
Tonga,TON,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321.4358,2549.149842,2609.620497,2766.727517,2960.1186,3126.627153,3174.378732,3213.319953,3323.627061,3486.321463,3665.902526,3860.989502,4034.236903,4171.913068,4242.379484,4413.484858,4474.59379,4365.824859,4553.276725,4669.997988,4889.298528,5151.454825,5339.532136,5313.805671,5567.035411,5849.717335,6092.258366,6321.606933,6408.241083
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276.960147,1316.714477,1393.826548,1457.031669,1544.815621,1651.915263,1761.107915,1821.539519,1906.628364,2044.003403,2134.145279,2232.854139,2310.124715,2478.764137,2691.483566,2940.536807,3210.37449,3481.181469,3606.823341,3833.502551,4112.38723,4351.077423,4614.498201,4915.605476,5288.980945,5671.535676,6097.716106,6563.34979,7079.540655
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715.9762,1734.051767,1723.09728,1704.668567,1712.13981,1758.817749,1835.465474,1884.705613,1903.258917,1923.036733,1982.027355,2061.720492,2171.71058,2249.834039,2400.279916,2561.265078,2728.366843,2909.271418,3046.056804,3092.161033,3222.369625,3349.328268,3456.723774,3604.628032,3751.504115,3804.833742,3802.332525,3880.322106,3968.674942
Trinidad and Tobago,TTO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7080.989817,7499.243316,8392.532702,8486.313823,8934.300061,9433.829888,10264.53587,11206.55087,12235.47615,13384.44198,14590.83383,15477.72714,16896.24604,19597.94841,21615.02249,23555.7148,27346.16638,29283.36361,30724.79466,29454.02792,30620.1748,30980.45449,31777.72419,32767.60354,32854.03771,33598.7583,31588.43864,31428.79768,32227.84942
Tunisia,TUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3639.389213,3823.389472,4124.732256,4225.606782,4367.616048,4485.298651,4818.862277,5098.372029,5337.215827,5680.131905,6021.264395,6331.13635,6465.27773,6843.692211,7408.824855,7839.868116,8421.998833,9135.799881,9605.921377,9868.305639,10227.32596,10139.13146,10642.5379,11032.93957,11460.34826,11598.86039,11743.4899,12047.05113,12483.51203
Turkey,TUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141.073464,6302.782792,6721.16249,7313.833538,6950.971314,7487.435705,8017.780611,8626.035507,9095.990823,8757.193372,9583.78065,9215.131989,9329.813176,9603.880437,10860.05874,11887.86395,13621.46548,14849.32529,16053.80379,15489.87192,17425.86136,19651.67848,20616.86987,22269.03766,23967.11803,25625.57463,26150.3998,27878.60924,28815.53675
Tuvalu,TUV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542.80705,1631.85764,1699.401701,1795.023915,2009.212205,1939.043146,1851.858523,2072.231726,2418.057444,2410.993109,2428.493554,2498.379457,2706.083826,2628.841103,2624.523401,2569.873659,2672.208254,2889.413134,3152.091628,3003.298324,2925.616097,3180.104184,3086.009247,3248.194851,3319.10486,3619.410338,3727.711339,3903.655005,4042.422868
Tanzania,TZA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.928575,1023.760053,1017.938728,1019.669829,1024.57429,1052.174018,1090.937906,1121.384496,1149.195479,1194.215029,1245.069474,1314.909847,1392.131445,1470.929684,1578.693473,1700.950077,1815.144391,1934.752743,2026.252856,2088.519946,2182.374747,2329.330437,2408.249792,2539.662399,2680.385594,2791.023424,2926.328043,3090.494371,3227.034211
Uganda,UGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.7489953,529.2550742,541.4788317,581.2251581,611.9435055,675.6198672,728.2975159,756.2545612,779.411785,829.7172236,849.103967,885.0605616,947.3411238,995.2352114,1057.383445,1123.213095,1242.210442,1339.980495,1438.876731,1500.178502,1552.93584,1679.937855,1722.184621,1757.490012,1820.129666,1868.547153,1908.300268,1945.358604,2033.287394
Ukraine,UKR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6790.330547,6416.127202,5908.841726,5185.4465,4101.842979,3706.109688,3426.848863,3412.312261,3415.545028,3490.68835,3817.510547,4303.35667,4646.840744,5225.772428,6062.087656,6485.633061,7227.729835,8033.265679,8423.700146,7267.415871,7664.396582,8281.867126,8481.779747,8647.990381,8710.749383,7972.435612,8289.707288,8693.693649,9233.150469
Upper middle income,UMC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3408.518776,3521.919463,3613.336289,3850.492806,4007.600853,4197.198471,4438.409424,4697.765463,4847.731661,5029.697048,5418.998799,5685.546319,5998.700474,6425.770155,7093.471842,7829.241124,8833.881112,9857.874951,10777.21063,11075.91007,12004.54303,13105.33395,13960.86544,14774.54068,15557.59361,16098.56512,16845.85376,17908.28371,19020.4386
Uruguay,URY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6386.691085,6788.175138,7439.379631,7760.751569,8441.450317,8432.761509,9001.665154,9870.342511,10366.26816,10259.14437,10249.7381,10054.52709,9422.245715,9681.415105,10446.4655,11574.32288,12399.89304,13540.07137,14756.47578,15456.18466,16808.28488,17993.44754,18930.9673,20094.29378,21069.23437,21300.97607,21820.25901,22728.13475,23530.60732
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.139,32853.67698,34513.5615,36334.90878,37133.24281,38023.16111,39496.48588,41712.80107,44114.74778,46298.73144,47975.96768,48382.55845,47099.98047,48466.82338,49883.11398,51603.49726,53106.90977,55032.958,56803.47243,57904.20196,59927.92983,62641.0141
Uzbekistan,UZB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.817495,2018.909814,1791.160096,1751.174633,1662.602187,1652.064862,1678.500587,1762.685565,1829.489826,1914.95483,2004.907692,2107.348106,2198.667763,2307.282665,2516.691236,2743.342252,3000.133044,3324.89472,3636.764774,3893.265249,4153.668137,4469.997484,4856.353121,5255.461815,5643.332903,6022.546006,6348.102008,6644.568886,7020.325267
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3619.212247,3773.84783,4099.378711,4371.537696,4408.360424,4851.199913,5006.345272,5275.171667,5557.541944,5792.928268,6018.054836,6248.683949,6736.242394,7373.343425,7873.038743,8312.448941,9223.366048,9795.376157,10155.83137,10028.25893,9807.792586,9965.064507,10285.2807,10639.28634,10948.05011,11184.09054,11496.98535,11776.67157,12307.26044
"Venezuela, RB",VEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9486.936761,10513.74957,11149.09409,11194.6126,10927.08535,11355.64985,11306.35128,11991.87418,11927.06251,11160.618,11609.45843,12040.82557,10946.51197,10103.47423,12062.7375,13495.61258,15038.96211,16549.8039,17512.66493,16840.28222,16541.55868,17319.28961,18343.47989,18648.62405,18102.46829,,,,
British Virgin Islands,VGB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.8703268,1014.537312,1104.367617,1197.855215,1307.149354,1437.30713,1575.959633,1709.896773,1805.815779,1896.98947,2048.363759,2200.02024,2353.000468,2538.163204,2777.246874,3051.608497,3332.143253,3631.182562,3874.039234,4074.18424,4342.751917,4662.223052,4949.131363,5253.397519,5613.627304,5989.75769,6365.289485,6857.984044,7434.679921
Vanuatu,VUT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.986462,1716.157872,1749.075218,1752.304542,1899.661094,1912.177136,1951.175232,2044.257776,2119.046609,2117.833916,2247.43859,2166.861084,2037.99834,2110.139082,2196.248102,2326.010727,2537.567155,2676.832698,2837.237369,2882.471224,2888.738336,2905.904722,2930.914618,2956.516263,2997.943089,2925.443874,2996.18348,3110.310283,3201.82453
World,WLD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5494.053961,5676.671896,5843.826458,6034.345259,6269.066932,6525.276508,6812.004513,7101.487437,7274.11019,7532.3875,7983.223844,8256.707901,8549.789143,8914.92893,9516.57792,10130.40305,10955.45594,11718.65244,12257.15344,12229.53682,12871.54311,13584.86109,14144.58062,14755.23989,15333.02156,15802.70494,16343.49113,17136.6372,17971.07166
Samoa,WSM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.939126,2375.302012,2402.700572,2535.513385,2500.261124,2701.267156,2929.065802,2983.008478,3069.041691,3167.282752,3445.353537,3745.131996,3946.792587,4176.118492,4459.106774,4758.823877,4967.604999,5388.712763,5512.115633,5250.037913,5296.684601,5673.415931,5755.766667,5694.455812,5837.198935,5945.265127,6407.341199,6677.68551,6850.448227
Kosovo,XKX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3681.396465,4773.702588,4811.950879,5190.894047,5466.177664,5972.44842,6378.825835,6971.207798,7236.411245,7474.959657,7749.832622,8221.542817,8554.006499,8909.500279,9198.418168,9784.852759,10211.51289,10759.64892,11367.73949
"Yemen, Rep.",YEM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2223.028771,2325.263661,2443.920401,2472.188808,2569.648739,2657.813447,2730.145148,2829.866193,2946.082495,3015.154886,3181.383522,3278.903531,3363.240378,3452.738165,3581.824687,3789.889382,3915.384569,4038.655597,4148.556849,4221.413776,4472.726448,3876.302619,3935.167105,4084.882967,4045.500031,3320.110156,2827.691023,2645.308383,2570.585083
South Africa,ZAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6424.502216,6414.057923,6261.716184,6331.77758,6520.866604,6719.583315,7000.801619,7179.806651,7180.857025,7348.952257,7719.255957,7994.262425,8315.442736,8613.587442,9136.414314,9796.154549,10524.34606,11240.26037,11667.84983,11416.00169,11728.16049,12179.17419,12488.21557,12815.72707,13090.47683,13196.43492,13221.071,13458.96374,13661.3722
Zambia,ZMB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.926292,1528.781247,1499.340446,1600.347799,1457.627696,1493.123972,1572.973238,1616.492883,1584.006801,1636.148309,1691.967387,1773.963693,1835.247757,1948.531639,2087.213343,2248.465939,2434.454195,2637.277877,2819.650593,3017.024571,3269.794329,3419.01046,3634.780353,3765.584162,3893.549478,3927.761816,3998.004435,4090.12004,4216.457967
Zimbabwe,ZWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829.677575,1949.732966,1777.843425,1807.2257,1986.02816,2004.362417,2227.060619,2303.829588,2377.832245,2377.12842,2344.271146,2421.530752,2235.360896,1885.511354,1818.104977,1759.358119,1738.51425,1705.901346,1417.507098,1581.161558,1888.566739,2168.110293,2534.541919,2583.985638,2648.568967,2679.580317,2687.385429,2825.725122,3024.449887
